"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
308,2,249,8,8,1,43,1,1,2,4418200000,2170,1860,11,71,33639046,11732,0,0,0,0
308,2,249,8,8,1,43,1,1,2,8302420000,120,103,11,1,1863739,650,0,0,0,0
308,2,249,8,8,1,43,1,1,2,9403600000,133,114,11,1,2064449,720,0,0,0,0
308,2,249,8,8,1,43,1,1,2,9403400000,83,71,11,2,1290281,450,0,0,0,0
308,2,249,8,8,1,43,1,1,2,7009910000,21,18,11,1,326871,114,0,0,0,0
308,2,249,8,8,1,43,1,1,2,4418100000,973,834,11,37,15064742,5254,0,0,0,0
308,2,196,8,8,4,169,1,1,2,6203420000,116,100,11,188,3234303,1128,0,0,0,0
308,2,196,8,8,4,169,1,1,2,6204620000,466,400,11,1116,19199374,6696,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6206400000,2,2,11,13,200710,70,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6106200000,3,3,11,26,344075,120,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6206300000,3,3,11,18,286729,100,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6106100000,2,2,11,18,200710,70,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6206900000,4,4,11,30,355544,124,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6204590000,2,2,11,18,249454,87,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6204620000,5,5,11,24,524714,183,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6204690000,9,9,11,52,914666,319,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6204520000,4,4,11,18,355544,124,0,0,0,0
308,2,317,8,8,4,580,1,1,1,5806390000,117,109,33,0,5307354,1851,0,0,0,702
308,2,239,8,8,4,169,1,1,1,8418999000,254,210,11,260,4622071,1612,0,0,0,600
308,2,647,8,8,4,580,1,1,2,6210100000,100,90,11,250,10287837,3588,0,0,0,0
308,2,249,8,8,4,169,1,1,2,4421909000,441,353,11,504,3024991,1055,0,0,0,0
308,2,249,8,8,4,169,1,1,2,3926909090,14,11,33,0,134763,47,0,0,0,0
308,2,493,8,8,4,169,1,1,2,7009920000,15,12,11,144,108957,38,0,0,0,0
308,2,589,8,8,4,169,1,1,2,6506910000,15,7,11,288,206445,72,0,0,0,0
308,2,589,8,8,4,169,1,1,1,9615110000,176,159,11,516,2268026,791,0,0,15,681
308,2,589,8,8,4,169,1,1,1,9615900000,180,162,11,1647,2904565,1013,0,0,19,733
308,2,589,8,8,4,169,1,1,1,9603290000,318,287,11,442,8495780,2963,0,0,55,2708
308,2,493,8,8,4,169,1,1,1,9615900000,10,10,11,864,329738,115,25,0,1,68
308,2,815,25,8,1,580,1,1,2,2701110000,1304800,1304800,33,0,372326208,129853,22604,0,0,0
308,2,580,8,8,1,43,1,1,2,3808201000,1661,1384,33,0,218258115,76120,349,0,0,0
308,2,83,8,8,1,573,1,1,1,7003121000,17000,16000,82,1226,60181550,20989,0,0,0,6253
308,2,211,8,8,1,573,1,1,1,2835260000,351030,350000,33,0,223290209,77875,11900,175,0,44979
308,2,580,8,8,1,573,1,1,2,3105510000,72216,72000,33,0,39783649,13875,1885,41,0,0
