"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
302,6,239,8,8,1,472,1,1,1,3808209090,13836,13296,33,0,85013568,28800,605,0,0,19584
302,6,239,8,8,1,221,1,1,1,3808209090,40310,38707,33,0,335632386,113702,1210,0,0,65947
302,6,239,8,47,4,472,1,1,1,3808309000,16100,14966,33,0,106444072,36060,605,0,0,22716
302,6,589,8,8,1,580,1,1,2,3808309000,1840,1275,33,0,89736544,30400,340,68,0,0
302,6,589,8,8,1,221,1,1,1,3808201000,6407,6030,33,0,52298104,17717,600,0,0,16324
302,6,589,13,13,1,23,1,1,1,3920430000,25568,24224,33,0,127254685,43110,2100,52,0,22120
302,6,628,13,13,1,23,1,1,1,3920430000,35398,30811,33,0,167346847,56692,5733,67,0,27042
302,6,245,13,13,1,23,1,1,1,3920430000,46636,43549,33,0,259807958,88015,2297,106,0,41983
302,6,211,13,13,1,23,1,1,1,3904220000,25840,25000,33,0,56392334,19104,850,0,0,8158
302,6,245,13,13,1,434,1,1,1,306139020,5796,4968,33,0,136145687,46122,0,0,0,46122
302,6,249,13,13,1,77,1,1,1,2523290000,36309040,36309040,33,0,3804861936,1288971,0,0,0,1097765
302,6,242,13,13,4,580,1,1,1,3916200000,87,86,33,0,1372615,465,239,0,0,435
302,6,317,13,13,4,580,1,1,1,3916200000,105,90,33,0,1139418,386,259,0,200,354
302,6,249,13,13,4,169,1,1,2,306239100,958,958,33,0,16235230,5500,2092,0,0,0
302,6,628,20,20,1,467,1,1,1,2701120010,34543870,34543870,33,0,3441443692,1165856,0,0,0,1150933
302,6,47,70,70,1,43,1,1,2,2522200000,6072,6000,33,0,1168937,396,0,0,0,0
302,6,196,13,13,4,169,1,1,2,306239100,3023,3023,33,0,23511565,7965,4482,0,0,0
302,6,249,13,13,1,169,1,1,2,803001100,25920,24494,33,0,31880088,10800,0,0,0,0
302,6,211,13,13,1,221,1,1,1,2522100000,6059000,6047222,33,0,815035113,276109,151475,0,0,245872
302,6,647,19,13,1,80,1,1,1,3903190000,110480,110480,33,0,238067509,80650,3600,0,0,32421
302,6,647,13,13,1,267,1,1,1,3903190000,143049,142430,33,0,324279532,109856,4600,0,0,44195
302,6,647,13,13,1,221,1,1,1,3903190000,554980,554980,33,0,1225322990,415102,18000,0,0,166946
302,6,275,23,13,1,43,1,1,1,7202600000,150933,150639,33,0,1158743787,392547,0,0,0,378690
302,6,249,13,13,1,169,1,1,2,306139010,16796,10464,33,0,156743766,53100,0,0,0,0
302,6,211,13,13,1,23,1,2,1,3904102000,26761,26000,33,0,45074902,15270,850,0,0,5428
302,6,589,13,13,1,23,1,2,1,3904102000,133908,130000,33,0,217239185,73594,4250,156,0,26906
302,6,211,13,13,1,23,1,1,1,3904102000,1199022,1170000,33,0,1972432852,668200,37700,0,0,241504
302,6,589,13,13,1,23,1,1,1,3904102000,2648486,2574000,33,0,4210482922,1426383,84150,4036,0,515357
302,6,580,8,8,1,77,1,1,2,3808309000,300,259,33,0,9667342,3275,22,7,0,0
302,6,580,8,8,1,77,1,1,2,3808301000,639,541,33,0,19308116,6541,136,12,0,0
302,6,580,8,8,1,77,1,1,2,3402909090,2430,2100,33,0,9924153,3362,174,8,0,0
302,6,580,8,8,1,77,1,1,2,3808209090,417,360,33,0,38043572,12888,30,29,0,0
302,6,580,8,8,1,77,1,1,2,3808201000,185,160,33,0,17046992,5775,13,13,0,0
302,6,275,13,13,1,741,1,1,1,306139010,25208,21920,33,0,242111557,82020,0,0,0,82020
302,6,196,25,25,1,23,1,1,1,3923309090,1508,1196,11,141900,42252924,14314,1160,13,0,12042
302,6,916,47,13,3,916,1,1,1,1511900000,249060,249060,33,0,330100600,111828,3238,250,0,110089
302,6,580,25,25,1,573,1,1,2,3209900000,10,10,33,0,59037,20,0,0,0,0
